0,0,87,13,0,50,113,87,150,-18
0,0,2,0,0,148,2,2,150,-9
0,0,118,1,0,31,120,118,150,-33
0,1,106,2,0,41,110,107,150,-30
0,0,96,18,0,36,132,96,150,-15
0,0,16,1,0,133,18,16,150,-11
0,1,16,1,0,132,18,17,150,-12
0,1,46,8,0,95,62,47,150,-15
0,1,138,4,0,7,146,139,150,-33
0,0,54,4,0,92,62,54,150,-19
0,1,136,3,0,10,142,137,150,-33
0,1,22,1,0,126,24,23,150,-14
0,0,67,4,0,79,75,67,150,-22
0,0,32,11,0,107,54,32,150,-9
0,1,140,5,0,4,150,141,150,-32
0,0,73,0,0,77,73,73,150,-26
0,0,14,3,0,133,20,14,150,-9
0,1,9,4,0,136,17,10,150,-7
0,1,9,4,0,136,17,10,150,-7
0,1,143,5,0,1,153,144,150,-33
0,1,131,1,0,17,133,132,150,-35
0,0,82,0,0,68,82,82,150,-28
0,1,116,6,0,27,128,117,150,-28
0,1,67,7,0,75,81,68,150,-20
0,1,70,9,0,70,88,71,150,-18
0,1,51,6,0,92,63,52,150,-17
0,0,123,11,0,16,145,123,150,-25
0,1,110,1,0,38,112,111,150,-32
0,0,130,5,0,15,140,130,150,-31
0,0,16,4,0,130,24,16,150,-9
0,1,35,2,0,112,39,36,150,-17
0,0,142,3,0,5,148,142,150,-34
0,1,139,7,0,3,153,140,150,-30
0,0,51,6,0,93,63,51,150,-17
0,1,0,2,0,147,4,1,150,-7
0,1,84,8,0,57,100,85,150,-22
0,0,33,4,0,113,41,33,150,-14
0,0,88,11,0,51,110,88,150,-20
0,0,78,4,0,68,86,78,150,-24
0,0,64,0,0,86,64,64,150,-24
0,0,12,2,0,136,16,12,150,-9
0,1,111,1,0,37,113,112,150,-32
0,1,46,1,0,102,48,47,150,-20
0,1,49,1,0,99,51,50,150,-21
0,1,57,2,0,90,61,58,150,-22
0,0,71,9,0,70,89,71,150,-18
0,1,25,6,0,118,37,26,150,-11
0,0,71,4,0,75,79,71,150,-23
0,0,138,4,0,8,146,138,150,-33
0,1,14,2,0,133,18,15,150,-10
0,0,147,1,0,2,149,147,150,-36
0,1,109,6,0,34,121,110,150,-27
0,1,76,3,0,70,82,77,150,-24
0,0,56,6,0,88,68,56,150,-18
0,1,14,5,0,130,24,15,150,-8
0,1,38,4,0,107,46,39,150,-16
0,1,81,21,0,47,123,82,150,-10
0,1,53,5,0,91,63,54,150,-18
0,0,9,4,0,137,17,9,150,-7
0,1,111,4,0,34,119,112,150,-29
0,1,46,3,0,100,52,47,150,-19
0,1,137,3,0,9,143,138,150,-34
0,1,2,4,0,143,10,3,150,-5
0,1,135,4,0,10,143,136,150,-32
0,0,59,0,0,91,59,59,150,-23
0,0,124,6,0,20,136,124,150,-29
0,1,33,2,0,114,37,34,150,-16
0,1,39,2,0,108,43,40,150,-18
0,0,4,2,0,144,8,4,150,-7
0,0,70,6,0,74,82,70,150,-21
0,0,37,6,0,107,49,37,150,-14
0,1,20,2,0,127,24,21,150,-12
0,0,32,4,0,114,40,32,150,-14
0,1,58,3,0,88,64,59,150,-21
0,0,97,2,0,51,101,97,150,-29
0,0,106,0,0,44,106,106,150,-32
0,1,29,3,0,117,35,30,150,-14
0,0,86,4,0,60,94,86,150,-25
0,0,127,6,0,17,139,127,150,-30
0,1,7,3,0,139,13,8,150,-7
0,0,55,7,0,88,69,55,150,-17
0,0,66,3,0,81,72,66,150,-22
0,0,88,2,0,60,92,88,150,-27
0,0,48,2,0,100,52,48,150,-20
0,1,92,8,0,49,108,93,150,-23
0,0,114,4,0,32,122,114,150,-29
0,1,76,1,0,72,78,77,150,-26
0,0,8,1,0,141,10,8,150,-8
0,0,42,4,0,104,50,42,150,-17
0,0,144,2,0,4,148,144,150,-35
0,1,11,7,0,131,25,12,150,-6
0,0,19,0,0,131,19,19,150,-13
0,1,66,9,0,74,84,67,150,-18
0,0,7,3,0,140,13,7,150,-6
0,1,51,3,0,95,57,52,150,-20
0,1,14,3,0,132,20,15,150,-10
0,0,67,4,0,79,75,67,150,-22
0,1,40,10,0,99,60,41,150,-12
0,0,38,0,0,112,38,38,150,-19
0,1,110,12,0,27,134,111,150,-22
0,0,83,7,0,60,97,83,150,-22
0,0,21,1,0,128,23,21,150,-13
0,1,130,6,0,13,142,131,150,-30
0,1,120,6,0,23,132,121,150,-29
0,1,48,9,0,92,66,49,150,-14
0,1,113,2,0,34,117,114,150,-31
0,1,51,23,0,75,97,52,150,-4
0,1,127,2,0,20,131,128,150,-33
0,0,131,7,0,12,145,131,150,-29
0,1,118,11,0,20,140,119,150,-24
0,0,125,5,0,20,135,125,150,-30
0,0,62,4,0,84,70,62,150,-21
0,0,6,1,0,143,8,6,150,-8
0,0,79,4,0,67,87,79,150,-24
0,0,44,6,0,100,56,44,150,-16
0,1,123,8,0,18,139,124,150,-27
0,0,114,2,0,34,118,114,150,-31
0,1,28,3,0,118,34,29,150,-14
0,0,78,2,0,70,82,78,150,-25
0,0,127,12,0,11,151,127,150,-24
0,1,137,11,0,1,159,138,150,-27
0,1,26,2,0,121,30,27,150,-14
0,0,82,4,0,64,90,82,150,-24
0,0,104,7,0,39,118,104,150,-25
0,0,24,8,0,118,40,24,150,-9
0,0,73,5,0,72,83,73,150,-22
0,0,11,5,0,134,21,11,150,-7
0,0,91,3,0,56,97,91,150,-27
0,1,40,4,0,105,48,41,150,-16
0,0,135,10,0,5,155,135,150,-27
0,1,14,1,0,134,16,15,150,-11
0,0,39,9,0,102,57,39,150,-12
0,0,130,11,0,9,152,130,150,-26
0,0,20,1,0,129,22,20,150,-13
0,0,135,4,0,11,143,135,150,-32
0,1,60,10,0,79,80,61,150,-16
0,1,116,11,0,22,138,117,150,-24
0,1,91,1,0,57,93,92,150,-29
0,1,24,3,0,122,30,25,150,-13
0,0,99,0,0,51,99,99,150,-31
0,1,96,1,0,52,98,97,150,-29
0,0,14,0,0,136,14,14,150,-11
0,0,44,4,0,102,52,44,150,-17
0,0,115,5,0,30,125,115,150,-29
0,1,104,2,0,43,108,105,150,-30
0,1,57,4,0,88,65,58,150,-20
0,1,29,5,0,115,39,30,150,-13
0,1,70,7,0,72,84,71,150,-20
0,0,127,9,0,14,145,127,150,-27
0,0,38,3,0,109,44,38,150,-16
0,0,123,7,0,20,137,123,150,-28
0,0,46,4,0,100,54,46,150,-18
0,1,27,4,0,118,35,28,150,-13
0,0,115,8,0,27,131,115,150,-26
0,1,40,5,0,104,50,41,150,-16
0,0,49,2,0,99,53,49,150,-20
0,0,136,5,0,9,146,136,150,-32
0,0,100,7,0,43,114,100,150,-25
0,1,102,12,0,35,126,103,150,-21
0,1,8,4,0,137,16,9,150,-7
0,0,64,2,0,84,68,64,150,-23
0,0,16,0,0,134,16,16,150,-12
0,1,18,5,0,126,28,19,150,-10
0,0,75,3,0,72,81,75,150,-24
0,1,22,2,0,125,26,23,150,-13
0,1,26,2,0,121,30,27,150,-14
0,1,3,2,0,144,7,4,150,-7
0,0,75,9,0,66,93,75,150,-19
0,0,57,16,0,77,89,57,150,-10
0,0,110,5,0,35,120,110,150,-28
0,1,80,6,0,63,92,81,150,-23
0,1,92,3,0,54,98,93,150,-27
0,1,12,3,0,134,18,13,150,-9
0,1,118,7,0,24,132,119,150,-28
0,1,43,6,0,100,55,44,150,-16
0,1,60,3,0,86,66,61,150,-21
0,1,37,4,0,108,45,38,150,-16
0,1,85,3,0,61,91,86,150,-26
0,0,142,3,0,5,148,142,150,-34
0,0,85,0,0,65,85,85,150,-28
0,0,54,2,0,94,58,54,150,-21
0,0,46,11,0,93,68,46,150,-12
0,1,96,3,0,50,102,97,150,-28
0,0,130,11,0,9,152,130,150,-26
0,1,40,1,0,108,42,41,150,-19
0,1,108,10,0,31,128,109,150,-24
0,0,100,12,0,38,124,100,150,-21
0,0,24,2,0,124,28,24,150,-13
0,1,68,2,0,79,72,69,150,-24
1,0,0,1,0,148,3,0,150,-8
0,1,101,2,0,46,105,102,150,-29
0,1,101,9,0,39,119,102,150,-23
0,0,124,7,0,19,138,124,150,-28
0,0,139,6,0,5,151,139,150,-31
0,1,78,6,0,65,90,79,150,-22
0,1,11,3,0,135,17,12,150,-9
0,1,107,7,0,35,121,108,150,-26
0,0,50,1,0,99,52,50,150,-21
0,0,81,8,0,61,97,81,150,-21
0,0,10,5,0,135,20,10,150,-7
0,0,82,2,0,66,86,82,150,-26
0,0,18,3,0,129,24,18,150,-11
0,0,12,6,0,132,24,12,150,-7
0,0,100,9,0,41,118,100,150,-23
0,0,74,2,0,74,78,74,150,-25
0,1,80,8,0,61,96,81,150,-21
0,1,16,4,0,129,24,17,150,-10
0,0,15,7,0,128,29,15,150,-7
0,1,119,17,0,13,153,120,150,-19
0,0,141,4,0,5,149,141,150,-33
0,1,107,10,0,32,127,108,150,-23
0,0,46,3,0,101,52,46,150,-18
0,0,140,0,0,10,140,140,150,-36
0,1,83,11,0,55,105,84,150,-19
0,1,60,7,0,82,74,61,150,-18
0,0,52,1,0,97,54,52,150,-21
0,0,109,9,0,32,127,109,150,-24
0,0,107,5,0,38,117,107,150,-28
0,0,100,0,0,50,100,100,150,-31
0,0,93,3,0,54,99,93,150,-27
0,0,74,11,0,65,96,74,150,-17
0,0,72,3,0,75,78,72,150,-24
0,1,133,8,0,8,149,134,150,-29
0,0,32,4,0,114,40,32,150,-14
0,1,88,9,0,52,106,89,150,-21
0,1,127,2,0,20,131,128,150,-33
0,1,59,1,0,89,61,60,150,-23
0,1,115,12,0,22,139,116,150,-23
0,1,52,3,0,94,58,53,150,-20
0,0,118,3,0,29,124,118,150,-31
0,1,53,5,0,91,63,54,150,-18
0,0,115,5,0,30,125,115,150,-29
0,1,137,7,0,5,151,138,150,-30
0,1,45,6,0,98,57,46,150,-16
0,0,1,1,0,148,3,1,150,-8
0,1,87,7,0,55,101,88,150,-23
0,1,101,5,0,43,111,102,150,-27
0,1,132,13,0,4,158,133,150,-24
0,0,103,9,0,38,121,103,150,-24
0,0,52,6,0,92,64,52,150,-17
0,0,122,2,0,26,126,122,150,-32
0,0,109,12,0,29,133,109,150,-22
0,1,27,12,0,110,51,28,150,-7
0,1,29,4,0,116,37,30,150,-14
